id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
jWiwVsVh111TlU8Uhq7g8w,Ms,330,"2008-06-29 00:00:00",20,3,0,9,3.8,2,3,2,0,0,2,4,1,1,0,1
jwKsSS7Rl5gvWfnc7XmMaA,Jenny,485,"2008-12-11 00:00:00",105,92,52,54,3.72,9,6,7,10,0,19,22,20,20,18,5
JWl9hFRzccxdxqilOqPBcA,Julie,391,"2008-09-20 00:00:00",66,55,49,50,3.72,40,12,3,6,2,25,42,48,48,44,28
jwlVmjHMJIT9VWXbN13F2A,Matt,46,"2012-01-24 00:00:00",5,2,1,0,3.09,0,0,0,0,0,0,0,0,0,0,0
jwNAw2CkV9obmNq_u4bbQA,Blessy,233,"2012-01-08 00:00:00",2861,3707,2982,76,3.89,176,35,41,5,1,34,115,116,116,91,53
JwngfNrDD3hCWKStBOACRA,Phil,670,"2010-12-17 00:00:00",7270,6912,7184,84,3.46,505,116,23,4,3,390,947,1377,1377,504,214
jWNooyYAuHWUpxnZGTRpeA,Jen,160,"2011-07-10 00:00:00",4,3,0,7,3.96,3,1,0,0,0,1,8,8,8,2,0
JwoMEL4XF5zBB9Auhj6VBQ,Vida,779,"2011-07-29 00:00:00",2893,532,754,34,3.28,36,0,0,0,0,25,59,40,40,12,0
JWPxqfhPhMKFyOXfTu-vgw,Kristen,36,"2011-05-20 00:00:00",1,0,1,1,3.81,0,0,0,0,0,0,2,0,0,0,0
JwQ8oI5iXKaqfBgZSpm19Q,Amy,978,"2010-06-01 00:00:00",318,272,498,134,3.62,352,21,11,58,1,130,115,263,263,74,161
JwsIgbcdF3Se7UQKs_1CrA,Ka,51,"2012-08-29 00:00:00",16,6,8,0,4.44,0,0,0,0,0,0,2,3,3,0,1
JWsWxfaJs_VlHIyLQxySPA,Arianna,28,"2013-05-11 00:00:00",23,8,4,0,4.55,2,0,0,0,0,1,2,3,3,0,0
jWXKzlsJfEpGNtS-z__jLQ,Alen,70,"2010-09-14 00:00:00",24,11,16,6,4.35,3,2,0,0,0,2,2,7,7,1,3
JWYlU0a1pbUoF9FfMUgVVA,Rustin,78,"2009-12-12 00:00:00",63,29,12,2,3.63,1,2,0,0,0,2,6,2,2,0,0
jWyRDIGeKaJhFONFmDG5Tg,Justin,41,"2012-09-05 00:00:00",24,5,0,2,3.55,0,0,0,0,0,2,5,0,0,0,0
jWzvItmqHyHXtuXpMP7B-w,Anthony,139,"2009-04-27 00:00:00",51,36,46,13,3.62,34,5,1,7,3,36,53,43,43,10,6
jx1U1sSy-veebOSzm4aw5g,Hilary,59,"2012-12-07 00:00:00",26,5,2,1,3.98,0,0,0,0,0,0,0,0,0,0,0
jX7n6KfNZ22kBh6AHhxRbA,Arvin,250,"2008-08-25 00:00:00",31,25,16,29,4.66,61,10,3,4,0,65,53,102,102,31,0
JXd8NKNcvQDdYlaVQlXeAw,John,38,"2012-06-19 00:00:00",12,0,1,0,4.6,0,0,0,0,0,0,0,0,0,0,0
jxDkshPcSQnSFB1qxDcNpA,Chandra,66,"2010-07-11 00:00:00",59,30,12,1,3.75,0,0,0,2,0,0,3,2,2,1,2
JXeOy4ILe6E9ftpo4yXVAw,Mark,142,"2013-02-18 00:00:00",2,6,2,10,3.68,1,1,0,0,0,0,2,0,0,0,0
JxgP0HAlF-8SvyGjV1LhFw,Rachel,44,"2012-01-09 00:00:00",14,1,0,1,4.17,0,0,0,0,0,1,0,0,0,0,0
JxgpKTZ-SFuyDDu6tb7RMw,Ghenen,109,"2014-08-22 00:00:00",1,14,3,0,3.13,0,0,0,0,0,1,0,0,0,0,0
jxH0_5WiALvMyXSXkyPKSw,Hao,94,"2012-05-13 00:00:00",26,3,6,2,4.06,0,0,0,0,0,0,0,1,1,0,0
JXHrhT72U6sZJQSkFfNzjw,Scott,957,"2011-09-26 00:00:00",180,39,96,61,3.82,28,11,8,1,1,31,114,86,86,52,8
JXiioaYZ8Mqm7zotMxYAIw,Sochietta,85,"2012-12-08 00:00:00",28,3,2,3,4.01,2,0,1,1,0,0,0,0,0,0,1
jXIJnnyxXxizxNYEo2ze-A,Clara,818,"2006-01-31 00:00:00",1118,724,709,181,4.08,561,51,55,30,11,136,295,584,584,236,52
jXLYsUNE5_mXxqzLWJIUNA,Jaime,81,"2011-07-31 00:00:00",38,6,11,3,3.4,0,0,0,0,0,3,8,12,12,3,0
jXM6Jy2m6aVlWxhw87QCOw,Lushi,161,"2014-08-24 00:00:00",7,3,6,9,4.1,2,1,0,0,0,1,2,2,2,2,1
JXnW7mGyMfojNsrG7nx_ug,Pauline,191,"2009-08-21 00:00:00",264,82,67,37,3.94,27,4,0,2,0,17,41,27,27,17,14
JXsJMUwRBVd7dtz6d0uB8w,Connie,23,"2010-01-31 00:00:00",1,0,2,0,4.23,0,0,0,0,0,0,0,0,0,0,0
jxtIPpoFgR0ZmF_0EJ00IA,Kimberly,105,"2012-12-22 00:00:00",1,0,0,4,3.87,6,0,0,0,0,1,2,2,2,2,1
jxyn_AhI_DY36Nd8KId36w,Janice,59,"2008-03-12 00:00:00",68,18,43,3,4,5,2,0,2,0,4,35,10,10,4,1
jXZtx6uuI1Ish0Cu_dTEnA,Merry,48,"2013-03-07 00:00:00",87,31,14,0,2.46,3,1,0,0,0,9,3,1,1,0,0
JY0rvs_4HBjXKdRB07aEnQ,Lily,145,"2010-06-15 00:00:00",23,1,3,12,3.59,8,7,1,4,3,16,9,10,10,7,6
JY2LLSopWMa14udsOfDNpg,Kathleen,55,"2015-09-14 00:00:00",6,1,2,1,4.33,1,0,0,0,0,0,0,0,0,0,0
jY6tyySQ_O8DwhbEeZBB6w,Tricia,50,"2011-08-11 00:00:00",0,0,0,1,3.16,0,0,0,0,0,1,0,0,0,1,0
Jy7BwojX8fRcq14_Lmigcg,Michael,515,"2007-04-30 00:00:00",5090,5008,4949,147,4.25,1874,83,135,43,49,523,1323,1572,1572,585,138
JY8zWgPoaQiFZD5B-0gIfQ,T,76,"2010-10-19 00:00:00",5,6,2,0,4.08,0,0,0,0,0,2,2,1,1,1,0
Jy9wjG7JOB-Bcy7By4xk4w,Melody,125,"2009-12-29 00:00:00",10,9,3,26,4.17,14,1,2,3,0,9,7,19,19,28,5
JyIBPas2r3Fw_5Bx-0Mgiw,Lynne,45,"2014-05-02 00:00:00",1,0,0,2,4.13,0,0,1,0,0,0,0,0,0,0,1
jylt6aurOs--IviJliM70w,Bill,67,"2014-12-29 00:00:00",29,1,0,0,3.51,1,0,0,0,0,1,0,0,0,0,0
jYNE80MkHB9wH7sH-J2I1A,Ben,93,"2011-05-03 00:00:00",46,2,0,1,3.72,2,1,0,0,0,4,3,2,2,0,0
jynGTC7AOwHWFwc44glMfw,Kenneth,380,"2014-12-27 00:00:00",112,28,22,17,3.66,6,1,0,0,0,3,6,6,6,9,4
JYnZgwCUODSQcHWzjqscZg,Caryl,150,"2009-10-06 00:00:00",16,8,7,1,4.25,2,0,0,0,0,1,5,2,2,2,2
JYpDdE2J8P4_OneJd-ixmg,Serry,107,"2011-12-16 00:00:00",1,0,1,9,3.76,4,1,0,0,0,5,0,5,5,7,1
jYPnfqt0a8psMAFxs3bRxA,"Da Boss",68,"2010-07-21 00:00:00",0,1,0,2,4.13,0,0,1,0,0,0,0,0,0,0,0
JyqDfAiDbtASahLea4NFjA,Sheri,485,"2009-09-05 00:00:00",159,105,42,86,3.59,72,5,9,7,6,41,77,115,115,34,61
jYQYy9KPeou1PvIOHbmrXg,Nicolas,46,"2017-03-24 00:00:00",3,1,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0
jyRd06OsA-_WieYzHCxwDQ,Marilyn,39,"2012-04-05 00:00:00",15,1,2,0,3.83,0,0,0,0,0,1,1,0,0,0,0
jytR6GWHr2LEO39hIWE2ug,Bobby,21,"2014-08-06 00:00:00",0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,0
jyvmC6G9S0LnkJgHrW_12Q,Andy,127,"2012-03-11 00:00:00",107,52,10,5,3.8,3,0,0,0,0,12,9,3,3,7,1
JYVqgJrDoOarhJwG2HxhKQ,Soo,47,"2011-11-03 00:00:00",18,9,1,0,3.18,0,0,0,0,0,0,1,1,1,0,0
jyV_D39wFTBxaQ6Un_OXWQ,Josh,28,"2014-11-15 00:00:00",0,0,0,2,3.87,0,0,0,0,0,1,0,0,0,1,0
JYw4OmQhq33CijEojhK72A,Connie,221,"2006-10-06 00:00:00",588,73,276,27,3.97,12,6,5,0,0,15,49,59,59,9,21
jZ2vm7l7MH8djJyhiCTVMA,Sam,61,"2009-07-19 00:00:00",0,1,0,2,3.84,0,0,0,0,0,2,2,1,1,0,1
jz8QW9MrYfeAfAmaN4Fy8w,Linda,65,"2015-03-03 00:00:00",3,0,0,2,4.36,0,0,0,0,0,2,0,2,2,2,0
jZ97pgSGVXnO_bNEKvcuKQ,Tina,78,"2010-08-02 00:00:00",57,16,11,5,3.98,7,2,3,2,0,2,4,5,5,1,11
jzbtuiAycVTLq4Epn8Id9Q,Rich,43,"2010-05-29 00:00:00",2,1,5,0,3.98,0,0,0,0,0,0,2,0,0,0,0
jZcX2Yu_2PYUrIJGJWN5DQ,Derek,37,"2014-11-27 00:00:00",10,1,11,0,4.16,0,0,0,0,0,0,0,0,0,0,0
jzeMY8o4DZ8vYPZnoIj7hg,Christian,142,"2013-08-19 00:00:00",7,2,3,4,4.45,10,1,0,0,0,1,4,6,6,15,0
JzFUW28qVKJFE9hF8V3MCw,Mike,58,"2012-12-13 00:00:00",5,0,1,2,3.68,1,0,0,0,0,0,1,1,1,0,0
jzG5b7yQ80QqcrHhUD0FqA,Sarah,45,"2013-02-27 00:00:00",6,7,0,2,3.76,0,0,1,1,0,1,11,0,0,1,3
JZH2n5WrfPYJPM9MYivSHw,Esther,553,"2011-06-13 00:00:00",61,19,4,42,3.53,17,7,6,1,0,15,34,37,37,7,2
Jzi5kZ3DKcDYM2VJuDQMMg,Rose,30,"2011-02-13 00:00:00",5,0,0,87,3.8,1,0,0,0,0,1,0,0,0,0,0
jzjcDOIaiJOP5mci0FEStg,Sean,94,"2006-08-22 00:00:00",30,20,23,5,3.74,22,5,0,0,0,15,12,17,17,4,0
JZN05HIpwX6-ZZBHPVUimA,Ben,105,"2011-09-01 00:00:00",1,0,1,0,3.81,0,0,0,0,0,0,0,0,0,0,0
JZOXO1pFS857Sx8Xee8Wgw,Taj,246,"2010-09-07 00:00:00",16,8,7,14,4.11,2,1,0,0,0,7,8,8,8,3,1
jZp4F2aUy7uMbk-Xqk7-8Q,In,129,"2012-06-01 00:00:00",80,3,4,19,4.04,10,1,0,3,0,8,6,15,15,9,5
jzpXc8xadPlNV5gDQRr3vA,Eugene,130,"2010-03-05 00:00:00",37,13,6,1,3.1,0,0,0,0,0,1,3,1,1,0,0
jzQ4gXS2Ku9PNWZlDT7l0w,Ashley,73,"2012-01-07 00:00:00",6,0,1,1,3.14,0,0,0,0,0,2,0,0,0,0,0
jZra-mycnvwzH56qjtBxuw,Nicole,82,"2013-01-23 00:00:00",8,3,5,0,4.44,1,0,0,0,0,0,0,4,4,0,0
jzRM1YIahBc4GGzvn-4wMQ,John,160,"2008-07-08 00:00:00",23,16,33,7,3.88,8,3,1,0,0,9,8,7,7,9,1
JZsDEj8EnFppjzoAFKm-mQ,Joel,203,"2012-03-13 00:00:00",106,33,41,15,4.38,3,5,0,1,0,17,26,16,16,4,1
jzSQHqViGjdB4MJDqNISEA,Wayne,282,"2007-11-21 00:00:00",632,259,229,6,3.4,19,3,2,6,4,14,45,44,44,8,9
jZSRB1AnbLrWtM8Q0Wx5nQ,Nick,45,"2011-02-06 00:00:00",3,0,0,2,3.51,0,0,0,0,0,0,0,0,0,0,0
JzupCYb6JmSOY1uau40ZXw,Kimberly,130,"2011-09-01 00:00:00",40,14,1,5,3.58,5,0,0,0,0,4,21,9,9,2,0
jZUpqurVtlrN2QrgLxQzZw,Priya,53,"2011-10-16 00:00:00",39,2,4,3,4.2,0,0,0,0,0,1,3,1,1,0,0
jzV56K7A_mx3y3Eh7YG26g,Kristy,624,"2010-04-25 00:00:00",104,39,46,42,3.97,87,4,5,0,4,55,49,136,136,89,13
JZYe7alzHSZ9BhKF_8VTNw,Glenn,32,"2012-06-01 00:00:00",5,0,0,0,3.09,0,1,0,0,0,3,1,0,0,0,0
j_G05Wnn90wlLP5IMmopUA,Darren,61,"2009-04-18 00:00:00",19,8,7,1,4.03,0,0,0,0,1,3,4,0,0,1,0
j_hsb5hsc9HCX1YxofipMg,Jess,142,"2009-02-26 00:00:00",69,17,43,12,3.81,8,3,0,1,0,8,8,9,9,6,0
j_PuRWFs-YdSqkg4my-PHg,Emiko,329,"2009-12-04 00:00:00",73,31,46,21,4.36,98,10,3,9,4,20,107,166,166,37,21
j_wiCkc7kOGht68C0L-1BQ,"brie alyson",23,"2008-04-11 00:00:00",0,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0
j_Y5ejLBHYYIXBn8o2o3-A,Gary,27,"2011-07-09 00:00:00",0,0,0,0,4.75,0,0,0,0,0,0,1,0,0,0,0
j_yHsprkAChfottcrGJkUA,Hannah,40,"2010-04-02 00:00:00",1,0,0,2,3.24,0,0,0,0,0,2,2,0,0,0,0
k-0oDNznMs1071-bmXm0qg,Molly,117,"2013-01-04 00:00:00",10,8,3,33,3.71,65,11,2,1,1,18,33,66,66,39,7
k-6_2KC6DIHPZHfPiavrJg,Kellie,68,"2009-01-16 00:00:00",2,2,0,0,4.46,0,0,0,0,0,0,2,0,0,0,0
k-7qCbGjePp0p8jlEaYb5A,Nicole,41,"2010-03-16 00:00:00",19,8,0,1,4.05,0,0,0,0,0,0,0,0,0,0,0
K-cFZiQN8O-c-Bq7D_hiMw,Michael,172,"2009-06-14 00:00:00",383,313,339,15,3.67,22,8,2,1,1,11,57,64,64,13,2
K-KxLYENPgo6nY6Xv4656g,dana,33,"2008-03-18 00:00:00",7,0,0,1,3.65,0,0,0,0,0,0,1,0,0,0,0
K-Pbd66c-JNA1eSaHisS5g,Paul,143,"2009-01-14 00:00:00",8,10,1,2,4.08,0,2,0,0,0,0,0,1,1,0,0
K-Qa5sjKCVymH3m20IDXfQ,Donna,86,"2013-12-30 00:00:00",93,7,9,4,4.51,0,0,0,0,0,0,1,1,1,0,0
K-XSCHj73i2eeZLvCVrh-Q,Daniella,66,"2014-01-24 00:00:00",4,0,2,1,3.81,0,0,0,1,0,2,2,1,1,0,0
k03vbggtkyEq9hO16Ra00A,Precious,30,"2012-05-27 00:00:00",0,0,0,0,4.03,2,2,0,0,0,1,1,0,0,1,1
K09LVjgaZvNoRij77rH3FQ,Andrea,62,"2012-03-31 00:00:00",60,23,24,1,4.19,10,0,0,1,0,3,1,3,3,0,1
K0bCbX58Ugb2otSlHFqmhA,Elea,58,"2006-08-29 00:00:00",152,36,22,4,3.71,1,1,0,2,0,2,2,1,1,3,4
k0hZPaZjS1y8A-gxGjWsQQ,Lauren,83,"2010-02-18 00:00:00",50,14,9,4,3.31,4,2,1,1,0,7,8,9,9,3,0
k0IhA4yFuubTNBp3WmaXrg,Lori,75,"2008-04-04 00:00:00",61,12,13,5,3.91,0,0,0,0,0,1,3,4,4,1,1
k0jEPUuC7DCQFw0uEuuUOg,Trish,138,"2009-01-27 00:00:00",70,55,43,19,3.84,8,3,2,0,0,10,17,17,17,11,5
K0mFbYeHkpA6MME2lllwgw,Ben,307,"2008-01-28 00:00:00",957,877,907,49,3.39,317,37,30,33,23,153,209,335,335,90,32
k0p9AKZzNdpaH__vkQoXbg,Paulina,106,"2010-08-21 00:00:00",21,16,15,17,3.65,12,2,0,2,1,9,12,15,15,5,6
K0v1gtGag4je0e-MyX3gNQ,Venus,587,"2012-01-28 00:00:00",46,26,11,45,3.36,39,7,6,3,1,97,24,83,83,33,35
K0zrsXqu55JPwT4dnvNUDg,Vincent,813,"2007-01-04 00:00:00",848,514,605,56,3.81,281,27,12,17,5,286,193,393,393,73,15
k0_iJys8a5Z_qCggcE8X7w,Jeena,681,"2009-04-21 00:00:00",105,2,9,89,3.52,20,11,6,8,3,38,32,43,43,28,28
k12XeC4O7xjFeY9jF7zw7A,Chris,35,"2015-01-04 00:00:00",0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0
K1eMK0qdfqjzVpqwN8dDJA,Brian,350,"2008-08-15 00:00:00",205,167,185,28,3.79,48,12,6,3,2,24,116,79,79,38,12
K1T8mrRifkK7bslRD9hCdg,Amy,36,"2016-12-08 00:00:00",0,1,0,0,4.61,0,0,0,0,0,0,0,0,0,0,0
k1tWa0EMIfUi-P4ddv2TFg,Phuong,106,"2008-01-18 00:00:00",559,272,109,10,3.71,14,1,2,0,0,11,9,10,10,1,1
k1YQwMdDKtu8I_e1alakmQ,Long,48,"2009-03-03 00:00:00",0,0,0,0,3.2,1,0,0,0,0,0,0,1,1,0,0
K28A3g0PVNvo1erpkkpiPA,Alla,60,"2014-06-28 00:00:00",43,2,0,0,3.97,0,0,0,0,0,0,2,1,1,0,0
K2hRhu2g-LR4qpxDsaAtzQ,Debra,836,"2009-03-31 00:00:00",291,279,277,85,3.9,69,10,2,18,1,38,55,55,55,33,30
k2J8kdk4081bMlpctXwvow,Stephanie,24,"2012-09-18 00:00:00",17,1,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0
k2kl-U2n8MO-dJhuK946fA,CalBear,172,"2006-12-03 00:00:00",22,4,1,2,3.51,1,0,0,0,0,2,3,2,2,0,0
k2LA_0qLR8XAYYgvoAZx_g,Michael,72,"2010-07-05 00:00:00",8,6,1,1,3.4,0,0,0,0,0,2,1,1,1,0,0
k2pSLeAAp3cu1a80N_29OQ,Atuosa,215,"2013-07-31 00:00:00",294,16,13,11,4.26,2,1,1,0,0,8,10,9,9,3,11
K2VZMLykxnctDXWgO23lJg,Tim,357,"2010-05-15 00:00:00",16,16,19,13,3.4,12,7,4,0,0,10,38,23,23,12,1
K2ZaUCQuS0rtluDwhucO3Q,Andrea,22,"2015-09-05 00:00:00",4,2,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0
k2zuwaAne-FhHd8M6bXnyQ,Eva,57,"2005-10-14 00:00:00",4,6,2,5,4.3,2,2,1,0,0,1,0,2,2,2,0
k30XGymRLcwv3dZVohTjzg,pablo,23,"2010-05-04 00:00:00",0,0,0,1,3.48,0,0,0,0,0,0,0,0,0,1,0
K3aALDXCZDUMZoak1jStiQ,Roxanne,136,"2014-06-20 00:00:00",37,7,17,1,3.94,3,0,0,0,0,3,8,0,0,0,0
K3aR8F0EVHULAcv6Pfkohw,Robin,335,"2013-07-10 00:00:00",8,0,4,5,3.85,0,0,1,0,0,4,14,0,0,3,0
k3fBjEZYCugFaKTHQ4VnSA,Paul,505,"2008-06-05 00:00:00",1713,799,716,9,3.17,7,7,2,0,0,15,13,9,9,10,0
k3gQ9YunvyS8IbmNJE1VQg,Amrita,146,"2016-01-16 00:00:00",75,16,17,6,3.95,1,0,0,0,0,0,0,2,2,0,2
K3guryh-GhSQf9s7oWJcbA,Vicky,63,"2010-04-26 00:00:00",14,31,6,4,3.79,1,0,0,0,0,0,1,1,1,0,1
k3iWmAGRUgdfHgugQ6MfXw,Brian,24,"2009-12-11 00:00:00",48,5,12,4,4.42,0,0,0,0,0,0,3,0,0,0,0
k3LgXgJfRZI4dSmypH-lSQ,Jag,57,"2014-10-29 00:00:00",8,2,2,1,4.19,0,0,0,0,0,0,0,0,0,0,0
K3opqBfTksOOvmjYwAHBLQ,Caroline,247,"2009-10-13 00:00:00",378,272,305,28,3.32,45,14,3,2,0,31,58,59,59,27,14
k3PY6PXImqRjddQy0tJOJA,Mindy,44,"2011-04-14 00:00:00",39,7,10,0,4.04,0,0,0,0,0,1,1,0,0,0,0
K3sWdyReLc_HgtXDYIGpCA,Steve,33,"2009-05-31 00:00:00",1,0,0,0,3.97,0,0,0,0,0,0,0,0,0,1,0
K3Ux26gKKPPNwPwEaC1kDw,Dd'z,233,"2007-08-19 00:00:00",18,7,22,7,3.72,13,4,1,7,0,9,25,26,26,6,6
k3wjSI44_hXgqMiYHqah7g,Sasha,541,"2008-04-15 00:00:00",7,2,0,33,3.33,9,4,2,1,1,10,17,18,18,9,3
k449IbT2alw7__7OvTs0fg,Nilou,49,"2008-03-04 00:00:00",12,8,12,12,4.06,5,1,1,2,0,4,2,11,11,1,0
K4cNdyZZnenj2erWQpWsVQ,Jim,28,"2012-07-08 00:00:00",12,0,2,0,1.91,0,0,0,0,0,1,0,1,1,0,0
K4lRRutXWeWaTTKoPUArPA,Cherie,52,"2009-05-20 00:00:00",11,1,0,4,3.73,0,0,0,0,0,0,1,0,0,0,0
k4M43lXJuQMpQW65DTqzIQ,Kevin,440,"2010-12-12 00:00:00",193,116,186,73,3.68,232,36,29,7,7,402,538,612,612,153,62
K4oEMgu3Eak7jinJ4LPb3Q,Karen,200,"2012-06-08 00:00:00",1,0,0,8,3.37,0,0,0,0,0,2,2,0,0,3,5
K4Q5-oZd2QvP8KXvNUC3-Q,Christian,61,"2009-05-14 00:00:00",40,23,11,2,3.75,0,0,0,0,0,1,6,1,1,1,0
k4xF6awcmbaIseHH0RkjGg,Joel,55,"2012-10-14 00:00:00",1,0,0,3,4.54,0,2,0,0,0,1,1,0,0,0,1
k54pgAD0yXDlPQ3OTJzqYA,Matt,285,"2010-01-28 00:00:00",22,12,14,14,3.98,1,1,0,0,2,11,10,8,8,6,2
K57Or8FN_mQI2QVa8Z0HyQ,Marcie,22,"2008-11-01 00:00:00",5,0,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0
K58HMcTEAlTgMa4TU0W4yw,J,53,"2012-08-16 00:00:00",55,14,12,1,3.43,0,0,0,0,0,0,1,0,0,0,0
K5j99o2s2vFbEbplvGYu4Q,Kat,23,"2015-01-17 00:00:00",1,0,1,0,3.7,0,0,0,0,0,0,1,1,1,0,0
k5O-7cWx2cUnd2xZV84GsQ,Sheree,63,"2010-04-03 00:00:00",1,0,0,2,3.91,0,0,0,0,0,1,1,0,0,0,0
K5orWN6C5NkfRdueDkP2Yg,"Christian And Chanel",52,"2013-04-21 00:00:00",17,3,0,0,3.8,0,0,0,0,0,0,3,0,0,0,0
K5UHLEadijlcXeT1NQ0V4g,Evonne,490,"2008-04-26 00:00:00",109,39,40,20,4.08,24,2,1,1,0,6,25,17,17,3,1
K5Zwm5C-HCnJ2gcJfm-jxA,Tony,53,"2009-12-12 00:00:00",3,3,0,2,3.83,0,1,0,0,0,0,1,2,2,3,0
K62-GaV-I9eXi_WsDg-3UA,desiree,102,"2007-04-02 00:00:00",47,34,12,6,3.97,8,3,2,1,0,2,4,11,11,2,2
K64T_QAzJtGPnYe-obHHyA,Sam,491,"2010-06-20 00:00:00",273,254,283,71,4.14,88,19,22,2,5,71,172,152,152,84,55
k6b1ucc8185HSbPZIxJoCw,Steve,26,"2009-11-20 00:00:00",0,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0
K6cMW8Cwq6CK2W9zht2gCg,Sri,57,"2006-12-15 00:00:00",11,11,1,0,3.44,0,0,0,1,0,0,1,0,0,1,0
K6FpHYwcJYznoXXu8ySZHw,Kristina,79,"2008-11-14 00:00:00",1,2,0,8,4.01,5,2,2,0,0,8,3,5,5,2,2
k6iCYFFZsdKj-9xoPz7pOA,Kim,37,"2011-05-20 00:00:00",5,0,2,1,3.29,0,1,0,0,0,1,0,0,0,0,0
K6kUCEI5KE72LWcmHmSsKw,Wendy,24,"2014-07-27 00:00:00",24,1,1,0,3.58,0,0,0,0,0,0,0,0,0,0,0
k6M8ERutPESVcN2WZk9e6A,Marie,94,"2013-03-04 00:00:00",16,0,2,3,4.43,0,1,0,0,0,0,1,1,1,0,0
k6MbWBAqrnsqIsYiS2HPMQ,Jen,462,"2010-09-30 00:00:00",905,329,535,24,3.75,116,7,0,2,1,146,258,199,199,54,3
K6Rp_NKwx-x0oU49hMyHpw,Mayli,141,"2013-01-14 00:00:00",397,80,301,21,3.76,25,4,1,0,0,18,43,89,89,27,0
K6TmYOjkbIgID0cNu9V_bQ,Sean,188,"2012-04-03 00:00:00",8,0,0,8,3.82,0,3,1,0,0,3,2,8,8,4,0
k6yIWgBW-up28RBEzkreCQ,Kevin,62,"2010-07-20 00:00:00",2,7,3,2,3.85,0,0,0,0,0,0,1,0,0,0,0
k6zYbMle3LI9jhMuY4Tc4w,Alison,203,"2009-08-05 00:00:00",2,6,2,3,3.99,0,1,0,1,0,0,2,3,3,2,0
K77kpF2WOySi7d2oP-ivsg,Scott,453,"2010-06-22 00:00:00",236,81,109,29,4.02,81,7,9,1,2,33,119,159,159,247,9
k7IunE9xrYaxxwqiQU9rsQ,Lai,51,"2010-08-18 00:00:00",39,29,22,8,4.23,4,2,0,1,0,2,0,2,2,2,2
k7PA7ZQl8gxIUqFE5W1reA,james,39,"2007-01-12 00:00:00",0,0,2,1,3.49,0,0,0,0,0,0,0,1,1,1,0
K7thO1n-vZ9PFYiC7nTR2w,Venu,1386,"2007-12-26 00:00:00",9520,3611,11895,295,3.63,1170,172,108,69,57,1243,2733,1877,1877,835,96
K7W2UaUGJvpbqiqObRhQQQ,Michelle,71,"2011-05-01 00:00:00",2,1,0,1,3.92,0,1,0,0,0,0,1,0,0,1,0
K7YgtFgIcbg-R-9qV4baWA,Kim,42,"2015-03-28 00:00:00",42,0,1,1,4.12,0,0,0,0,0,0,3,0,0,1,0
K7ZcRgOcOshb4jvwXzOI5Q,Sarah,50,"2012-08-02 00:00:00",300,108,94,6,3.65,1,0,1,2,0,3,7,5,5,2,0
k8BhfbCujMYb4BRyRMUdyQ,Cindy,291,"2011-07-28 00:00:00",43,4,3,14,3.92,1,1,0,0,0,4,6,5,5,4,2
k8CwFA5FbQ24kbmSR7u-eA,Sherry,148,"2008-06-11 00:00:00",1503,414,536,24,3.64,24,6,2,4,2,17,37,18,18,34,11
k8kIts-8JPqaTdPnfyRC-g,Stephanie,46,"2012-12-12 00:00:00",42,9,9,2,4.11,1,0,0,1,0,0,2,0,0,0,1
K8qL-fnympV4tAmn1FoiwA,Stella,44,"2010-12-21 00:00:00",4,0,1,2,3.98,0,0,0,0,0,1,3,0,0,0,0
k90tG4gbj8BP_m6xqDMEYQ,Nicole,112,"2011-07-25 00:00:00",1245,1043,1015,11,3.74,14,4,2,0,0,2,11,12,12,15,4
K93yKVsQygIzA6kT-lsWLg,"Nina Grace",27,"2009-09-08 00:00:00",3,1,2,1,3.38,0,0,0,0,0,2,0,0,0,0,0
k9BCR6Ul0L7jXp9iR-5s3Q,Tiny,76,"2008-06-12 00:00:00",2,0,0,0,3.53,0,1,0,0,0,0,1,2,2,0,0
K9fjazYbvea-i6wwWwjDlQ,Mikki,26,"2014-04-18 00:00:00",7,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0
K9iPLz0vJdAuCBb73C64dg,Heidi,101,"2010-01-18 00:00:00",99,19,19,5,3.95,3,0,0,1,0,3,6,6,6,4,1
k9iquQZfndmSFPvGJcKBmQ,Raphael,26,"2012-07-28 00:00:00",0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0
K9jqy6NXSqHJfbmenUoRHA,Cherry,24,"2011-02-05 00:00:00",6,0,0,0,3.92,0,0,0,0,0,0,1,0,0,0,0
K9Q6jshxDyGY59GjhCGJ0g,Andrew,24,"2012-11-15 00:00:00",5,11,2,1,4.16,1,0,0,0,0,0,1,0,0,4,0
k9sVFmF59g8_Fl90fTjOKA,Sunanda,120,"2010-07-07 00:00:00",139,120,115,11,3.98,17,4,9,1,3,6,6,30,30,7,7
